Electric driving range,oldcartype,Age,Gender,Oneway_commute_dist,Long_trip_num,Safety,Refuelling/Recharging costs,Environmental impacts,Reliability,Electric driving range.1,Convenience of charging,Household_income,"Home Charging (L1, L2, None)","Work charging (L1, L2, DC, none)",Public charging,Second_vehicle,"Lease (1 lease, 0 other)",Discontinuance (inc. purchased lease) 2
0.031141868512110725,1.0,0.7580645161290323,0.0,0.008140404410473116,0.0,1.0,0.75,0.5,1.0,0.25,0.5,0.4,1.0,0.6666666666666666,0.0,0.12280701754385964,1.0,0.0
0.031141868512110725,1.0,0.7580645161290323,0.0,0.01746523264392506,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.2,0.5,0.0,0.6666666666666666,0.2543859649122807,1.0,0.0
0.2629757785467128,0.0,0.5967741935483871,0.0,0.001671242089203174,0.0,0.75,1.0,1.0,1.0,0.25,0.75,0.6,0.0,0.0,1.0,0.7456140350877193,1.0,0.0
0.031141868512110725,1.0,0.7580645161290323,0.0,0.0038393399346559397,0.0,1.0,1.0,0.5,1.0,0.25,1.0,0.1,0.5,0.6666666666666666,0.0,0.05263157894736842,1.0,0.0
0.1453287197231834,1.0,0.27419354838709675,0.0,0.002168097845452766,0.03,1.0,1.0,1.0,1.0,0.75,1.0,0.4,0.5,0.0,0.0,0.06140350877192982,1.0,0.0
0.1453287197231834,1.0,0.7580645161290323,0.0,0.011051276517793961,0.0,0.75,0.75,0.75,0.75,0.5,0.5,0.3,1.0,0.6666666666666666,0.0,0.12280701754385964,0.0,1.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.004100314675312291,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3,1.0,0.6666666666666666,0.0,0.07017543859649122,1.0,0.0
0.8996539792387543,0.0,0.43548387096774194,0.0,0.004958520072470677,0.0,1.0,1.0,1.0,0.75,0.75,1.0,0.4,1.0,0.0,0.0,0.12280701754385964,0.0,0.0
0.2422145328719723,1.0,0.5967741935483871,0.0,0.00259970991653827,0.0,0.75,1.0,1.0,0.75,0.25,0.25,0.4,0.5,0.0,0.0,0.12280701754385964,1.0,0.0
0.1453287197231834,1.0,0.43548387096774194,0.0,0.011267082553336713,0.0,1.0,0.5,0.5,0.75,0.5,0.0,0.4,0.0,0.6666666666666666,0.0,0.06140350877192982,1.0,0.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.0053499821834552055,0.0,0.0,0.25,0.75,0.0,0.0,0.75,1.0,0.0,0.0,0.6666666666666666,0.12280701754385964,1.0,0.0
0.2422145328719723,0.0,0.43548387096774194,0.0,0.005355000928467827,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.12280701754385964,1.0,0.0
0.25259515570934254,0.0,0.0,0.0,0.009510521798918961,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.0,0.19298245614035087,1.0,0.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.003322409198355859,0.0,0.25,0.75,0.5,0.25,0.25,0.75,0.2,0.5,0.0,0.0,0.13157894736842105,1.0,0.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.004280989495766688,0.0,1.0,0.75,1.0,1.0,0.25,1.0,0.3,1.0,0.0,0.0,0.16666666666666666,1.0,0.0
0.2422145328719723,1.0,0.43548387096774194,0.0,0.011668582154346484,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.5,0.5,0.0,0.6666666666666666,0.11403508771929824,1.0,0.0
0.0,1.0,0.27419354838709675,0.0,0.001254686253155536,0.0,1.0,1.0,0.75,1.0,0.25,1.0,0.16,0.0,0.26666666666666666,0.13333333333333333,0.11228070175438597,0.0,1.0
0.2422145328719723,0.0,0.7580645161290323,0.0,0.0007327367718428329,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.4,1.0,0.0,0.0,0.16666666666666666,1.0,0.0
0.25259515570934254,0.0,0.7580645161290323,0.0,0.0011392551178652267,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.5,0.6666666666666666,0.0,0.12280701754385964,1.0,1.0
0.01730103806228374,1.0,0.5967741935483871,1.0,0.009314790743426699,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.1,0.5,0.6666666666666666,0.0,0.19298245614035087,1.0,0.0
0.31833910034602075,0.0,0.43548387096774194,1.0,0.00898857231760626,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3,1.0,0.0,0.0,0.12280701754385964,1.0,0.0
0.1453287197231834,1.0,0.9193548387096774,0.0,0.01226581281084852,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.3,0.5,0.0,0.0,0.12280701754385964,1.0,0.0
0.8996539792387543,0.0,0.27419354838709675,0.0,0.0037891524845297185,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.3333333333333333,0.6666666666666666,0.3508771929824561,0.0,0.0
0.8996539792387543,0.0,0.5967741935483871,0.0,0.007362498933516685,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.3,1.0,0.0,0.0,0.23684210526315788,0.0,0.0
0.031141868512110725,1.0,0.9193548387096774,1.0,0.0510607117584177,0.0,0.75,0.75,0.75,0.25,0.0,1.0,1.0,0.5,0.0,0.0,0.2807017543859649,0.0,0.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.00744279885371864,0.0,0.25,0.75,1.0,1.0,0.0,0.0,0.2,0.5,0.0,1.0,0.07017543859649122,1.0,1.0
0.8996539792387543,0.0,0.7580645161290323,0.0,0.0021078729053013,0.0,1.0,1.0,1.0,0.75,0.5,0.75,0.54,1.0,0.13333333333333333,0.6666666666666666,0.02631578947368421,0.0,1.0
0.031141868512110725,1.0,0.5967741935483871,0.0,0.023823982574917316,0.0,0.75,0.75,0.5,0.25,0.25,0.5,0.2,1.0,0.13333333333333333,0.6666666666666666,0.05263157894736842,1.0,1.0
0.8996539792387543,0.0,0.7580645161290323,1.0,0.005289757243303739,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.0,0.0
0.8996539792387543,0.0,0.9193548387096774,0.0,0.057886204975583805,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.0,0.0,0.2543859649122807,0.0,0.0
0.1453287197231834,1.0,0.9193548387096774,0.0,0.005834792951674505,0.0,0.7,0.95,0.8500000000000001,0.8,0.75,0.55,0.4,1.0,0.0,0.0,0.043859649122807015,0.0,1.0
0.1453287197231834,1.0,0.5967741935483871,0.0,0.0057304030554119634,0.0,0.65,0.95,0.8,0.8999999999999999,0.65,0.7,0.44000000000000006,0.5,0.6666666666666666,0.0,0.12280701754385964,1.0,1.0
0.1453287197231834,1.0,0.7580645161290323,0.0,0.007578304969059437,0.0,1.0,1.0,0.75,0.5,0.75,0.75,0.4,1.0,0.3333333333333333,0.0,0.2807017543859649,0.0,0.0
0.031141868512110725,1.0,0.9193548387096774,1.0,0.0010589551976632726,0.0,1.0,0.75,1.0,1.0,0.75,0.75,0.22000000000000003,0.0,0.0,0.0,0.07017543859649122,1.0,1.0
0.25259515570934254,0.0,0.5967741935483871,1.0,0.0008531866521457644,0.0,0.75,1.0,0.75,1.0,0.0,0.5,0.0,0.5,0.4666666666666666,0.0,0.17543859649122806,1.0,1.0
0.3460207612456747,0.0,0.43548387096774194,1.0,0.0018218044395818384,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.1,1.0,0.0,0.0,0.5789473684210527,1.0,0.0
0.031141868512110725,1.0,0.7580645161290323,0.0,0.0020024792600362353,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.7,0.5,0.0,0.6666666666666666,0.12280701754385964,1.0,0.0
0.031141868512110725,1.0,0.27419354838709675,0.0,0.007849317199741032,0.0,1.0,0.75,0.75,1.0,0.5,1.0,0.3,0.5,0.0,0.0,0.17543859649122806,1.0,0.0
1.0,0.0,0.9193548387096774,0.0,0.0014152860935594447,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.13333333333333333,0.13333333333333333,0.08771929824561403,0.0,1.0
0.2629757785467128,0.0,0.43548387096774194,0.0,0.0016561858541653076,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.3,1.0,0.3333333333333333,0.6666666666666666,0.12280701754385964,1.0,1.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.0015256984838371316,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.07017543859649122,1.0,0.0
0.2629757785467128,0.0,1.0,0.0,0.0008531866521457644,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.1,1.0,0.0,0.0,0.2631578947368421,1.0,0.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.0016762608342157962,0.0,0.75,0.75,1.0,0.75,0.25,0.5,0.6,0.5,0.3333333333333333,0.0,0.12280701754385964,1.0,0.0
0.31833910034602075,0.0,0.5967741935483871,0.0,0.0010890676677390054,0.0,1.0,0.5,0.5,1.0,0.25,0.25,0.4,1.0,0.39999999999999997,0.6666666666666666,0.14035087719298245,0.0,1.0
0.8996539792387543,0.0,0.5967741935483871,0.0,0.017073770532940534,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.6,1.0,0.0,0.0,0.12280701754385964,0.0,0.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.010960939107566762,0.0,1.0,1.0,1.0,1.0,0.25,0.5,0.4,0.5,0.0,0.6666666666666666,0.12280701754385964,1.0,0.0
0.1453287197231834,1.0,0.43548387096774194,0.0,0.0007528117518933215,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.7,0.5,0.0,0.0,0.11403508771929824,1.0,1.0
0.2629757785467128,0.0,0.7580645161290323,0.0,0.0052295323031522735,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.1,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,1.0
0.031141868512110725,1.0,0.7580645161290323,0.0,0.003869452404731673,0.0,1.0,0.75,1.0,1.0,0.5,0.75,0.24,0.0,0.13333333333333333,0.3333333333333333,0.09824561403508772,0.0,1.0
0.25259515570934254,0.0,0.5967741935483871,1.0,0.005169307363000808,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.3,1.0,0.0,1.0,0.15087719298245614,0.0,1.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.006541432249451701,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3,0.5,0.6666666666666666,0.0,0.12280701754385964,1.0,1.0
0.25259515570934254,0.0,0.5967741935483871,1.0,0.00477784525201628,0.0,1.0,0.75,0.75,1.0,0.5,0.5,0.3,0.5,0.3333333333333333,0.3333333333333333,0.12280701754385964,1.0,1.0
0.01730103806228374,1.0,0.27419354838709675,1.0,0.0009334865723477187,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.3,0.5,0.0,0.0,0.11403508771929824,1.0,1.0
0.22491349480968859,0.0,0.9193548387096774,1.0,0.011267082553336713,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.0,1.0,0.19999999999999998,0.19999999999999998,0.03508771929824561,0.0,1.0
0.25259515570934254,0.0,0.7580645161290323,0.0,0.0015156609938118874,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.1,1.0,0.39999999999999997,0.3333333333333333,0.12280701754385964,1.0,1.0
0.031141868512110725,1.0,0.7580645161290323,1.0,0.00697605556754478,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.0,0.3333333333333333,0.12280701754385964,0.0,0.0
0.0,1.0,0.5967741935483871,0.0,0.005174326108013431,0.0,0.75,1.0,1.0,0.75,0.0,0.25,0.1,0.5,0.19999999999999998,0.19999999999999998,0.13157894736842105,1.0,1.0
0.22491349480968859,0.0,0.43548387096774194,0.0,0.018820293797333038,0.0,1.0,0.75,1.0,1.0,0.75,1.0,0.2,0.5,0.0,0.6666666666666666,0.12280701754385964,1.0,0.0
0.2629757785467128,0.0,0.9193548387096774,0.0,0.00838130417107898,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.4,1.0,0.0,0.0,0.11403508771929824,1.0,0.0
0.25259515570934254,0.0,0.7580645161290323,0.0,0.0013048737032817575,0.0,0.5,0.75,1.0,0.0,0.0,0.25,0.2,0.5,0.3333333333333333,0.3333333333333333,0.15789473684210525,1.0,1.0
0.31833910034602075,0.0,0.5967741935483871,1.0,0.03718388179851746,0.0,0.75,1.0,1.0,0.25,0.75,1.0,1.0,1.0,0.0,0.6666666666666666,0.05263157894736842,1.0,0.0
0.1453287197231834,1.0,0.9193548387096774,0.0,0.004938445092420189,0.01,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.0,0.6666666666666666,0.2807017543859649,1.0,0.0
0.1453287197231834,1.0,0.7580645161290323,0.0,0.009003628552644126,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.0,0.14035087719298245,1.0,0.0
0.1453287197231834,1.0,0.43548387096774194,0.0,0.0017364857743672618,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.07017543859649122,0.0,0.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.00564106939418729,0.0,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.0,0.0,0.07017543859649122,1.0,0.0
0.1453287197231834,1.0,0.43548387096774194,0.0,0.009420184388691764,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2807017543859649,1.0,0.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.014092635995442979,0.0,1.0,1.0,1.0,1.0,0.25,0.25,0.3,1.0,0.0,0.0,0.15789473684210525,1.0,0.0
0.2629757785467128,0.0,0.27419354838709675,1.0,0.0008280929270826537,0.0,0.75,1.0,1.0,0.5,0.25,0.75,0.3,0.5,0.6666666666666666,0.6666666666666666,0.2807017543859649,1.0,1.0
0.1453287197231834,1.0,0.9193548387096774,0.0,0.010112771200433619,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.3,1.0,0.0,0.0,0.21052631578947367,0.0,0.0
0.8996539792387543,0.0,0.43548387096774194,0.0,0.02109378528805087,0.0,1.0,1.0,1.0,0.75,0.75,0.5,0.6,1.0,0.13333333333333333,0.19999999999999998,0.1631578947368421,0.0,1.0
0.031141868512110725,1.0,0.27419354838709675,0.0,0.028355909321315112,0.0,1.0,0.75,0.75,1.0,0.25,0.5,0.4,0.5,0.0,0.6666666666666666,0.06140350877192982,1.0,1.0
0.25259515570934254,0.0,0.9193548387096774,0.0,0.002408997606058629,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.0,0.0,0.12280701754385964,1.0,0.0
0.031141868512110725,1.0,0.5967741935483871,0.0,0.008692466361861554,0.0,0.5,0.25,0.75,0.25,0.25,0.75,0.4,0.5,0.0,0.0,0.15789473684210525,0.0,0.0
0.0,1.0,0.9193548387096774,0.0,0.0023638289009450296,0.0,0.5,0.75,0.75,1.0,0.25,0.25,0.2,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0
0.0,1.0,0.43548387096774194,0.0,0.0070814492128098445,0.03,1.0,1.0,1.0,1.0,0.75,0.75,0.3,0.5,0.3333333333333333,0.3333333333333333,0.06140350877192982,1.0,0.0
0.1453287197231834,1.0,0.7580645161290323,0.0,0.0013299674283448683,0.0,1.0,0.75,1.0,0.0,0.25,0.75,0.3,1.0,0.0,0.6666666666666666,0.7719298245614035,0.0,0.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.006898766894350398,0.0,1.0,1.0,1.0,0.75,0.25,0.75,0.2,0.5,0.3333333333333333,0.0,0.3157894736842105,1.0,1.0
0.1453287197231834,1.0,0.27419354838709675,1.0,0.007658604889261391,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.0,0.0,0.15789473684210525,1.0,0.0
0.25259515570934254,0.0,0.9193548387096774,0.0,0.010805358012175477,0.0,0.5,1.0,1.0,1.0,0.25,1.0,0.1,1.0,0.0,0.0,0.17543859649122806,1.0,0.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.009957190105042334,0.0,1.0,1.0,1.0,1.0,0.25,0.75,0.4,1.0,0.0,0.0,0.2543859649122807,1.0,0.0
0.1453287197231834,1.0,0.7580645161290323,1.0,0.005696275589326133,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.4,1.0,0.6666666666666666,0.0,0.3508771929824561,0.0,0.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.0023839038809955184,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.3333333333333333,0.0,0.12280701754385964,1.0,0.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.002062704200187701,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.5,0.5,0.6666666666666666,0.0,0.2631578947368421,1.0,0.0
1.0,0.0,0.7580645161290323,0.0,0.011226932593235737,0.0,1.0,0.5,1.0,1.0,0.75,0.5,0.2,0.0,0.0,0.3333333333333333,0.15789473684210525,0.0,1.0
0.25259515570934254,0.0,0.43548387096774194,1.0,0.00037640587594666076,0.0,1.0,0.5,1.0,1.0,0.0,0.75,0.4,0.0,0.6666666666666666,0.0,0.956140350877193,1.0,0.0
0.2422145328719723,1.0,0.7580645161290323,1.0,0.0031286856408686446,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.2,0.5,0.0,0.6666666666666666,0.12280701754385964,1.0,1.0
0.25259515570934254,0.0,0.43548387096774194,0.0,0.0013048737032817575,0.0,0.75,1.0,1.0,0.0,0.25,1.0,0.1,0.5,0.0,0.6666666666666666,0.2719298245614035,1.0,0.0
0.031141868512110725,1.0,0.9193548387096774,0.0,0.003849377424681184,0.0,0.5,1.0,1.0,0.25,0.75,0.75,0.3,1.0,0.0,0.0,0.12280701754385964,1.0,0.0
0.25259515570934254,0.0,0.43548387096774194,1.0,0.007136655407948688,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.12280701754385964,1.0,0.0
0.2422145328719723,1.0,0.43548387096774194,0.0,0.009244528313249989,0.0,0.75,1.0,0.75,1.0,0.25,0.25,0.5,0.0,0.3333333333333333,0.6666666666666666,0.11403508771929824,1.0,0.0
0.1453287197231834,1.0,0.5967741935483871,1.0,0.011161688908071647,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6,0.5,0.0,0.0,0.12280701754385964,1.0,0.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.004657395371713349,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.2,1.0,0.0,0.6666666666666666,0.7368421052631579,1.0,0.0
0.2629757785467128,0.0,0.27419354838709675,0.0,0.001882029379733304,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.1,0.5,0.0,0.0,0.12280701754385964,1.0,0.0
0.031141868512110725,1.0,0.7580645161290323,0.0,0.005109082422849342,0.0,1.0,1.0,1.0,0.75,1.0,1.0,0.5,0.0,0.0,0.0,0.07017543859649122,0.0,0.0
0.31833910034602075,0.0,0.43548387096774194,1.0,0.012044988030293144,0.0,0.75,1.0,1.0,0.75,0.25,1.0,1.0,1.0,0.0,0.0,0.631578947368421,1.0,0.0
0.0,1.0,0.43548387096774194,1.0,0.011723788349485327,0.0,1.0,0.75,0.75,1.0,0.0,1.0,0.3,0.5,0.0,0.0,0.14035087719298245,0.0,0.0
0.25259515570934254,0.0,0.7580645161290323,0.0,0.002835590932131511,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.4,0.5,0.19999999999999998,0.13333333333333333,0.3157894736842105,1.0,1.0
0.2629757785467128,0.0,0.43548387096774194,1.0,0.01124801132228875,0.0,1.0,1.0,1.0,1.0,0.25,1.0,0.2,0.5,0.6666666666666666,0.0,0.14912280701754385,1.0,1.0
0.1453287197231834,1.0,0.43548387096774194,0.0,0.008200629350624582,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5,1.0,0.6666666666666666,0.0,0.12280701754385964,0.0,0.0
0.1453287197231834,1.0,0.5967741935483871,0.0,0.005139194892925076,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,0.0,0.0,0.21929824561403508,0.0,0.0
0.356401384083045,1.0,0.5967741935483871,0.0,0.0011643488429283375,0.04,1.0,1.0,1.0,1.0,0.75,1.0,0.3,1.0,0.6666666666666666,0.0,0.8947368421052632,1.0,0.0
0.1453287197231834,1.0,0.7580645161290323,1.0,0.0030724756967272764,0.0,0.8999999999999999,1.0,0.95,0.75,0.8999999999999999,0.8500000000000001,0.38,0.5,0.0,0.0,0.2807017543859649,1.0,1.0
0.2629757785467128,0.0,0.5967741935483871,0.0,0.0034729715487345236,0.0,0.95,1.0,1.0,0.95,0.44999999999999996,0.6,0.3,0.0,0.06666666666666667,0.6666666666666666,0.043859649122807015,1.0,1.0
0.1453287197231834,1.0,0.5967741935483871,0.0,0.0024391100761343614,0.0,0.5,1.0,1.0,1.0,0.75,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.14912280701754385,1.0,0.0
0.2422145328719723,1.0,0.7580645161290323,0.0,0.0036536463691889203,0.0,1.0,1.0,1.0,1.0,0.25,0.75,0.4,1.0,0.0,0.0,0.2807017543859649,1.0,0.0
0.031141868512110725,1.0,0.5967741935483871,1.0,0.02096831666273532,0.0,0.5,0.5,0.75,1.0,0.0,0.75,0.7,0.5,0.0,0.0,0.12280701754385964,0.0,0.0
0.24567474048442905,0.0,0.5967741935483871,0.0,0.0059974002900834615,0.0,1.0,1.0,1.0,0.5,0.75,0.75,0.5,0.5,0.0,0.6666666666666666,0.11403508771929824,1.0,0.0
0.8996539792387543,0.0,0.9193548387096774,0.0,0.03050393218671739,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5,1.0,0.0,0.0,0.6929824561403509,0.0,0.0
0.1453287197231834,1.0,0.5967741935483871,1.0,0.02366338273451341,0.0,1.0,1.0,0.75,1.0,0.75,1.0,0.2,1.0,0.0,0.0,0.9210526315789473,0.0,0.0
1.0,0.0,0.27419354838709675,0.0,0.02856167786683262,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.6,0.0,0.13333333333333333,0.19999999999999998,0.1631578947368421,0.0,1.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.005841819194692175,0.0,0.25,1.0,1.0,1.0,0.0,0.75,0.4,1.0,0.6666666666666666,0.0,0.12280701754385964,1.0,0.0
0.2629757785467128,0.0,0.5967741935483871,0.0,0.010142883670509353,0.0,0.75,1.0,1.0,1.0,1.0,1.0,0.3,1.0,0.6666666666666666,0.0,0.12280701754385964,1.0,0.0
0.25259515570934254,0.0,0.5967741935483871,1.0,0.010539364526506502,0.0,0.75,0.75,1.0,0.75,0.25,0.75,0.1,1.0,0.0,0.0,0.03508771929824561,1.0,0.0
0.8996539792387543,0.0,0.5967741935483871,0.0,0.004326158200880288,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,0.19999999999999998,0.06666666666666667,0.12280701754385964,0.0,1.0
0.25259515570934254,0.0,0.7580645161290323,0.0,0.002137985375377033,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.2,0.0,0.6666666666666666,0.0,0.07017543859649122,1.0,1.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.010970976597592006,0.0,0.75,1.0,1.0,1.0,0.5,0.5,0.4,1.0,0.0,0.6666666666666666,0.7719298245614035,1.0,0.0
0.3460207612456747,0.0,0.43548387096774194,0.0,0.024220463430914465,0.0,1.0,1.0,0.75,0.5,0.25,0.25,0.4,0.5,0.6666666666666666,0.0,0.9122807017543859,1.0,0.0
0.1972318339100346,0.0,0.5967741935483871,0.0,0.0009635990424234516,0.0,0.5,1.0,1.0,1.0,0.25,0.25,0.1,0.5,0.0,0.0,0.12280701754385964,1.0,0.0
0.2629757785467128,0.0,0.7580645161290323,0.0,0.005550731983960091,0.0,0.75,1.0,1.0,1.0,0.75,1.0,0.3,1.0,0.0,0.0,0.017543859649122806,1.0,0.0
0.25259515570934254,0.0,0.7580645161290323,0.0,0.007051336742734111,0.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.6666666666666666,0.32456140350877194,1.0,0.0
0.006920415224913495,1.0,0.7580645161290323,1.0,0.07122101047412084,0.0,1.0,1.0,0.75,1.0,0.5,1.0,0.4,1.0,0.39999999999999997,0.13333333333333333,0.5789473684210527,0.0,1.0
0.25259515570934254,0.0,0.5967741935483871,1.0,0.013289636793423437,0.0,0.75,1.0,1.0,0.75,0.5,0.25,0.3,1.0,0.0,1.0,0.07017543859649122,1.0,0.0
0.1453287197231834,1.0,0.27419354838709675,1.0,0.004562039216473529,0.05,1.0,1.0,1.0,0.75,1.0,1.0,0.4,0.0,0.0,0.0,0.24561403508771928,1.0,0.0
0.25259515570934254,0.0,1.0,0.0,0.012100194225431989,0.0,1.0,1.0,1.0,1.0,0.25,0.25,0.6,1.0,0.0,0.0,0.3157894736842105,0.0,0.0
0.1453287197231834,1.0,0.9193548387096774,1.0,0.001114161392802116,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.19999999999999998,0.17894736842105263,0.0,1.0
0.25259515570934254,0.0,0.43548387096774194,1.0,0.01186933195485137,0.0,0.75,1.0,1.0,0.75,0.25,0.0,0.8,0.5,0.6666666666666666,1.0,0.07017543859649122,1.0,1.0
0.8996539792387543,0.0,0.9193548387096774,0.0,0.005676200609275645,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7719298245614035,0.0,0.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.01631594003603459,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.05263157894736842,1.0,0.0
0.2422145328719723,1.0,0.11290322580645161,1.0,0.0127827435471486,0.01,1.0,0.75,1.0,1.0,0.25,0.25,0.5,0.0,0.3333333333333333,0.0,0.15789473684210525,1.0,0.0
0.031141868512110725,1.0,0.5967741935483871,1.0,0.011482888588879464,0.0,1.0,1.0,1.0,1.0,0.25,0.25,0.1,0.5,0.0,0.0,0.02631578947368421,1.0,1.0
0.031141868512110725,1.0,0.43548387096774194,0.0,0.06684466482311434,0.0,0.75,0.0,0.25,0.25,0.0,0.0,1.0,0.0,0.26666666666666666,0.0,0.12280701754385964,1.0,1.0
0.25259515570934254,0.0,0.5967741935483871,0.0,0.009088947217858702,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.6666666666666666,0.0,0.07017543859649122,1.0,0.0
0.031141868512110725,1.0,0.5645161290322581,0.2,0.008012928287152514,0.0,0.95,0.75,0.8999999999999999,0.8500000000000001,0.35,0.75,0.24,1.0,0.13333333333333333,0.26666666666666666,0.043859649122807015,1.0,1.0
0.0,1.0,0.27419354838709675,0.0,0.02132966630364411,0.0,1.0,0.75,0.75,1.0,0.25,0.75,0.2,0.5,0.0,0.6666666666666666,0.12280701754385964,0.0,0.0
0.8996539792387543,0.0,0.43548387096774194,1.0,0.00816349063753118,0.0,0.75,0.25,0.25,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.12280701754385964,0.0,1.0
0.25259515570934254,0.0,0.27419354838709675,0.0,0.006700024591850561,0.0,0.75,0.75,1.0,0.75,0.25,0.5,0.2,0.5,0.6666666666666666,0.0,0.12280701754385964,1.0,0.0
0.031141868512110725,1.0,0.5967741935483871,1.0,0.0012245737830798031,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.32,0.5,0.26666666666666666,0.06666666666666667,0.12280701754385964,1.0,1.0
0.0,1.0,0.7580645161290323,1.0,0.0024892975262605834,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.2,0.5,0.0,0.0,0.12280701754385964,0.0,1.0
